"date","temp"
2015-02-22,0.501640624455576
2015-02-23,1.73400402369988
2015-02-24,2.09590951606309
2015-02-25,1.59851923552419
2015-02-26,1.88481696790701
2015-02-27,3.25542021474105
2015-02-28,2.53231896968665
2015-03-01,1.88028780482362
2015-03-02,2.22577090803325
2015-03-03,2.06047468060012
2015-03-04,1.40477365401576
2015-03-05,0.629433785754499
2015-03-06,0.261573605339743
2015-03-07,0.378624893338899
2015-03-08,1.30544909671479
2015-03-09,3.10653121654137
2015-03-10,4.51709529963706
2015-03-11,5.36776084292402
2015-03-12,4.2153435165216
2015-03-13,2.1601261253281
2015-03-14,3.46780749266497
2015-03-15,3.16995006427005
2015-03-16,2.57506325459807
2015-03-17,0.939402897411951
2015-03-18,1.16965790722085
2015-03-19,2.3032965195417
2015-03-20,3.33688782911259
2015-03-21,4.58623819631483
2015-03-22,3.25695322270553
2015-03-23,-0.732538669790862
2015-03-24,2.2795320711991
2015-03-25,5.22133652680908
2015-03-26,6.66607852534352
2015-03-27,9.04666772184291
2015-03-28,6.2816826495077
2015-03-29,2.39696744490639
2015-03-30,4.7216558016705
2015-03-31,4.56526526229221
2015-04-01,4.8861170685605
2015-04-02,3.2999069416536
2015-04-03,2.70676398757715
2015-04-04,2.02081033038216
2015-04-05,2.45045827447459
2015-04-06,3.56752192369694
2015-04-07,3.6168159001975
2015-04-08,5.11199283007104
2015-04-09,4.5973364469767
2015-04-10,7.36104949924951
2015-04-11,10.9029249427657
2015-04-12,12.2421907303668
2015-04-13,10.908123185223
2015-04-14,6.18983699673206
2015-04-15,6.99310336654646
2015-04-16,11.9881992255194
2015-04-17,10.5824428144562
2015-04-18,7.14175825522151
2015-04-19,5.11565877387201
2015-04-20,3.67536641913129
2015-04-21,3.28545098310075
2015-04-22,4.85461174083853
2015-04-23,8.75938835393612
2015-04-24,12.5682727041416
2015-04-25,13.5960312413068
2015-04-26,14.0328964244719
2015-04-27,14.7316494275029
2015-04-28,15.3778143281646
2015-04-29,12.9426341408038
2015-04-30,12.2600770299535
2015-05-01,13.3250562540857
2015-05-02,12.9679709823979
2015-05-03,11.4460129793465
2015-05-04,11.8411226547425
2015-05-05,13.2959975876692
2015-05-06,14.1531888356782
2015-05-07,13.3783524314868
2015-05-08,12.854996208598
