"year","month","day","load"
2014,1,4,22351
2014,1,4,23080
2014,1,4,23077
2014,1,4,23033
2014,1,4,23114
2014,1,4,23136
2014,1,4,23782
2014,1,4,25002
2014,1,4,25068
2014,1,4,24532
2014,1,4,23998
2014,1,4,23754
2014,1,4,23274
2014,1,4,21882
2014,1,5,20684
2014,1,5,19493
2014,1,5,18587
2014,1,5,18317
2014,1,5,18128
2014,1,5,18277
2014,1,5,18638
2014,1,5,18768
2014,1,5,19229
2014,1,5,20338
2014,1,5,21213
2014,1,5,21965
2014,1,5,22189
2014,1,5,22302
2014,1,5,22315
2014,1,5,22541
2014,1,5,23432
2014,1,5,24507
2014,1,5,24760
2014,1,5,24282
2014,1,5,23916
2014,1,5,23505
2014,1,5,22884
2014,1,5,21626
2014,1,6,20264
2014,1,6,19154
2014,1,6,18488
2014,1,6,18129
2014,1,6,18051
2014,1,6,18277
2014,1,6,18743
2014,1,6,19430
2014,1,6,20022
2014,1,6,21337
2014,1,6,22489
2014,1,6,23238
2014,1,6,23477
2014,1,6,23448
2014,1,6,23402
2014,1,6,23484
2014,1,6,24056
2014,1,6,24718
2014,1,6,24099
2014,1,6,23160
2014,1,6,22536
2014,1,6,22263
2014,1,6,21956
2014,1,6,20997
2014,1,7,20024
2014,1,7,18849
2014,1,7,18127
2014,1,7,17779
2014,1,7,17751
2014,1,7,17760
2014,1,7,17924
2014,1,7,18034
2014,1,7,18085
2014,1,7,18909
2014,1,7,19479
2014,1,7,20025
2014,1,7,20032
2014,1,7,20006
2014,1,7,19944
2014,1,7,19844
2014,1,7,20668
2014,1,7,22020
2014,1,7,22290
2014,1,7,22198
2014,1,7,21948
2014,1,7,21833
2014,1,7,21426
2014,1,7,20526
2014,1,8,19349
2014,1,8,18447
2014,1,8,17696
2014,1,8,17493
2014,1,8,17585
2014,1,8,17824
2014,1,8,18519
2014,1,8,19674
2014,1,8,20519
2014,1,8,22067
2014,1,8,22637
2014,1,8,23091
2014,1,8,23113
2014,1,8,23196
2014,1,8,23125
2014,1,8,23266
2014,1,8,23825
2014,1,8,24737
2014,1,8,24834
2014,1,8,24315
2014,1,8,23945
2014,1,8,23550
2014,1,8,22874
2014,1,8,21575
2014,1,9,20242
2014,1,9,19083
2014,1,9,18438
2014,1,9,18166
2014,1,9,18097
2014,1,9,18267
2014,1,9,19039
2014,1,9,20173
2014,1,9,21075
2014,1,9,22453
2014,1,9,23093
2014,1,9,23328
2014,1,9,23163
2014,1,9,23143
2014,1,9,23034
2014,1,9,23198
2014,1,9,23881
2014,1,9,24850
2014,1,9,25011
2014,1,9,24641
2014,1,9,24050
2014,1,9,23559
2014,1,9,23061
2014,1,9,21616
2014,1,10,20457
2014,1,10,19330
2014,1,10,18578
2014,1,10,18284
2014,1,10,18295
2014,1,10,18594
2014,1,10,19292
2014,1,10,20439
2014,1,10,21481
2014,1,10,22840
2014,1,10,23636
2014,1,10,23954
2014,1,10,23864
2014,1,10,23943
2014,1,10,23914
2014,1,10,24099
2014,1,10,24494
2014,1,10,25213
2014,1,10,25437
2014,1,10,24891
2014,1,10,24204
2014,1,10,23642
2014,1,10,22948
2014,1,10,21858
2014,1,11,20477
2014,1,11,19516
2014,1,11,18699
2014,1,11,18360
2014,1,11,18332
2014,1,11,18443
2014,1,11,18917
2014,1,11,19609
2014,1,11,20260
2014,1,11,21487
2014,1,11,22364
2014,1,11,22844
2014,1,11,22636
2014,1,11,22770
2014,1,11,22632
2014,1,11,22866
2014,1,11,23413
2014,1,11,24708
2014,1,11,25031
2014,1,11,24469
2014,1,11,23742
2014,1,11,23274
2014,1,11,22709
2014,1,11,21412
2014,1,12,20318
2014,1,12,19212
2014,1,12,18491
2014,1,12,18079
2014,1,12,18102
2014,1,12,18254
2014,1,12,18611
2014,1,12,18870
2014,1,12,18993
2014,1,12,20255
2014,1,12,21033
2014,1,12,21652
2014,1,12,21745
2014,1,12,21831
2014,1,12,21835
2014,1,12,22070
2014,1,12,22896
2014,1,12,24159
2014,1,12,24490
2014,1,12,24202
2014,1,12,23806
2014,1,12,23436
2014,1,12,22777
2014,1,12,21211
2014,1,13,19981
2014,1,13,18929
2014,1,13,18373
2014,1,13,18168
2014,1,13,18160
2014,1,13,18548
2014,1,13,19422
2014,1,13,21326
2014,1,13,22516
2014,1,13,23715
2014,1,13,24318
2014,1,13,24650
2014,1,13,24465
2014,1,13,24532
2014,1,13,24597
2014,1,13,24572
2014,1,13,25061
2014,1,13,26017
2014,1,13,26224
2014,1,13,25636
2014,1,13,24837
2014,1,13,24427
2014,1,13,23718
2014,1,13,22218
2014,1,14,21192
2014,1,14,20171
2014,1,14,19397
2014,1,14,19129
2014,1,14,19144
2014,1,14,19304
2014,1,14,20398
2014,1,14,22035
2014,1,14,23060
2014,1,14,23678
2014,1,14,23931
2014,1,14,24080
2014,1,14,23802
2014,1,14,23856
2014,1,14,23929
2014,1,14,23883
2014,1,14,24281
2014,1,14,25537
2014,1,14,25972
2014,1,14,25551
2014,1,14,25037
2014,1,14,24786
2014,1,14,23950
2014,1,14,22505
2014,1,15,21249
2014,1,15,20052
2014,1,15,19672
2014,1,15,19307
2014,1,15,19395
2014,1,15,19651
2014,1,15,20549
2014,1,15,22377
2014,1,15,23652
2014,1,15,24553
2014,1,15,24756
2014,1,15,24901
2014,1,15,24742
2014,1,15,24486
2014,1,15,24708
2014,1,15,24702
2014,1,15,25299
2014,1,15,26455
2014,1,15,26507
2014,1,15,26095
2014,1,15,25499
2014,1,15,24984
2014,1,15,24018
2014,1,15,22445
2014,1,16,21018
2014,1,16,19957
2014,1,16,19500
2014,1,16,19126
2014,1,16,19127
2014,1,16,19459
2014,1,16,20448
2014,1,16,22040
2014,1,16,23389
2014,1,16,24564
2014,1,16,25015
2014,1,16,25163
2014,1,16,25078
2014,1,16,25043
2014,1,16,25040
2014,1,16,25027
2014,1,16,25649
2014,1,16,26118
2014,1,16,26321
2014,1,16,26015
2014,1,16,25565
2014,1,16,24861
2014,1,16,24036
2014,1,16,22324
2014,1,17,20943
2014,1,17,20032
2014,1,17,19342
2014,1,17,19278
2014,1,17,19222
2014,1,17,19569
2014,1,17,20377
2014,1,17,22268
2014,1,17,23488
2014,1,17,24619
2014,1,17,24995
2014,1,17,25236
2014,1,17,24947
2014,1,17,25003
2014,1,17,25035
2014,1,17,25029
2014,1,17,25438
2014,1,17,26324
2014,1,17,26590
2014,1,17,25978
2014,1,17,25360
2014,1,17,24948
2014,1,17,24281
2014,1,17,22596
2014,1,18,21305
2014,1,18,20371
2014,1,18,19511
2014,1,18,19153
2014,1,18,19345
2014,1,18,19348
2014,1,18,19845
2014,1,18,20409
2014,1,18,20972
2014,1,18,22457
2014,1,18,23163
2014,1,18,23672
2014,1,18,23729
2014,1,18,23699
2014,1,18,23682
2014,1,18,23628
2014,1,18,24073
2014,1,18,25163
2014,1,18,25449
2014,1,18,25005
2014,1,18,24170
2014,1,18,23849
2014,1,18,23291
2014,1,18,22053
2014,1,19,20871
2014,1,19,19806
2014,1,19,19314
2014,1,19,18905
2014,1,19,18857
2014,1,19,19184
2014,1,19,19546
2014,1,19,19822
2014,1,19,20161
2014,1,19,21179
2014,1,19,22123
2014,1,19,22436
2014,1,19,22387
2014,1,19,22518
2014,1,19,22676
2014,1,19,22731
2014,1,19,23265
2014,1,19,24585
2014,1,19,25344
2014,1,19,24855
2014,1,19,24592
2014,1,19,24462
2014,1,19,23566
2014,1,19,22185
2014,1,20,21200
2014,1,20,20111
2014,1,20,19450
2014,1,20,19185
2014,1,20,19249
2014,1,20,19536
2014,1,20,20600
2014,1,20,22596
2014,1,20,23863
2014,1,20,25261
2014,1,20,25826
2014,1,20,26140
2014,1,20,25943
2014,1,20,25832
2014,1,20,26077
2014,1,20,25865
2014,1,20,26062
2014,1,20,27064
2014,1,20,27294
2014,1,20,26714
2014,1,20,26206
2014,1,20,25756
2014,1,20,24926
2014,1,20,23344
2014,1,21,22042
2014,1,21,21071
2014,1,21,20417
2014,1,21,20275
2014,1,21,20065
2014,1,21,20703
2014,1,21,21661
2014,1,21,23531
2014,1,21,24693
2014,1,21,25839
2014,1,21,26425
2014,1,21,26518
2014,1,21,26296
2014,1,21,26327
2014,1,21,26361
2014,1,21,26338
2014,1,21,26813
2014,1,21,27609
2014,1,21,27765
2014,1,21,27400
2014,1,21,27042
2014,1,21,26425
2014,1,21,25253
2014,1,21,23726
2014,1,22,22365
2014,1,22,21321
2014,1,22,20693
2014,1,22,20469
2014,1,22,20591
2014,1,22,20788
2014,1,22,21522
2014,1,22,23532
2014,1,22,24843
2014,1,22,25919
2014,1,22,26591
2014,1,22,26864
2014,1,22,26662
2014,1,22,26554
2014,1,22,26608
2014,1,22,26480
2014,1,22,26731
2014,1,22,27637
2014,1,22,27978
2014,1,22,27617
2014,1,22,27056
2014,1,22,26539
2014,1,22,25485
2014,1,22,24124
2014,1,23,22733
2014,1,23,21542
2014,1,23,21042
2014,1,23,20532
2014,1,23,20799
2014,1,23,21126
2014,1,23,21986
2014,1,23,23981
2014,1,23,25365
2014,1,23,26319
2014,1,23,26637
2014,1,23,26742
2014,1,23,26595
2014,1,23,26594
2014,1,23,26382
2014,1,23,26614
2014,1,23,27002
2014,1,23,27799
2014,1,23,28244
2014,1,23,28092
2014,1,23,27430
2014,1,23,26983
2014,1,23,26059
2014,1,23,24457
2014,1,24,23282
2014,1,24,22064
2014,1,24,21324
2014,1,24,21059
2014,1,24,21206
2014,1,24,21697
2014,1,24,22595
2014,1,24,24453
2014,1,24,25877
2014,1,24,27247
2014,1,24,27573
2014,1,24,27404
2014,1,24,26982
2014,1,24,26990
2014,1,24,27037
2014,1,24,26768
2014,1,24,27019
2014,1,24,27901
2014,1,24,28690
2014,1,24,28372
2014,1,24,27832
2014,1,24,27268
2014,1,24,26324
2014,1,24,24894
2014,1,25,23782
2014,1,25,22642
2014,1,25,22105
2014,1,25,21742
2014,1,25,21820
2014,1,25,21797
2014,1,25,22453
2014,1,25,23216
2014,1,25,24190
2014,1,25,25877
2014,1,25,26629
2014,1,25,26722
2014,1,25,26581
2014,1,25,26309
2014,1,25,26122
2014,1,25,25981
2014,1,25,26593
2014,1,25,27780
2014,1,25,28417
2014,1,25,27984
2014,1,25,27297
2014,1,25,26824
2014,1,25,25895
2014,1,25,24681
2014,1,26,23021
2014,1,26,22507
2014,1,26,21633
2014,1,26,21411
2014,1,26,21038
2014,1,26,21389
2014,1,26,21821
2014,1,26,22303
2014,1,26,22799
2014,1,26,24333
2014,1,26,25169
2014,1,26,25536
2014,1,26,25502
2014,1,26,25347
2014,1,26,25145
2014,1,26,25093
2014,1,26,25430
2014,1,26,26604
2014,1,26,27846
2014,1,26,27625
2014,1,26,27117
2014,1,26,26851
2014,1,26,26043
2014,1,26,24311
2014,1,27,22952
2014,1,27,22090
2014,1,27,21428
2014,1,27,21089
2014,1,27,21360
2014,1,27,21546
2014,1,27,22789
2014,1,27,24898
2014,1,27,26453
2014,1,27,27681
2014,1,27,28447
2014,1,27,28497
2014,1,27,28173
2014,1,27,27814
2014,1,27,28156
2014,1,27,27882
2014,1,27,28235
2014,1,27,28814
2014,1,27,29193
2014,1,27,29206
2014,1,27,28462
2014,1,27,27926
2014,1,27,26795
2014,1,27,25036
2014,1,28,23761
2014,1,28,22661
2014,1,28,22057
2014,1,28,21659
2014,1,28,21696
2014,1,28,22033
2014,1,28,22983
2014,1,28,25059
2014,1,28,26467
2014,1,28,27685
2014,1,28,28186
2014,1,28,28406
2014,1,28,28196
2014,1,28,28057
2014,1,28,28291
2014,1,28,28224
2014,1,28,28258
2014,1,28,29080
2014,1,28,29682
2014,1,28,29492
2014,1,28,28636
2014,1,28,28139
2014,1,28,27013
2014,1,28,25161
2014,1,29,23862
2014,1,29,22643
2014,1,29,22086
2014,1,29,21820
2014,1,29,21758
2014,1,29,22118
2014,1,29,23173
2014,1,29,25245
2014,1,29,26626
2014,1,29,28182
2014,1,29,28681
2014,1,29,28853
2014,1,29,28597
2014,1,29,28506
2014,1,29,28514
2014,1,29,28422
2014,1,29,28593
2014,1,29,29217
2014,1,29,29904
2014,1,29,29650
2014,1,29,29070
2014,1,29,28261
2014,1,29,27077
2014,1,29,25478
2014,1,30,24241
2014,1,30,22889
2014,1,30,22218
2014,1,30,22241
2014,1,30,22001
2014,1,30,22406
2014,1,30,23468
2014,1,30,25423
2014,1,30,26734
2014,1,30,28418
2014,1,30,29219
2014,1,30,29574
2014,1,30,29312
2014,1,30,29017
2014,1,30,29049
2014,1,30,28840
2014,1,30,29077
2014,1,30,29855
2014,1,30,30727
2014,1,30,30351
2014,1,30,29727
2014,1,30,29205
2014,1,30,28100
2014,1,30,26297
2014,1,31,24824
2014,1,31,23703
2014,1,31,23125
2014,1,31,22940
2014,1,31,22697
2014,1,31,23117
2014,1,31,24076
2014,1,31,25818
2014,1,31,27361
2014,1,31,28935
2014,1,31,29795
2014,1,31,29654
2014,1,31,29492
2014,1,31,29182
2014,1,31,28944
2014,1,31,28758
2014,1,31,28671
2014,1,31,29707
2014,1,31,30727
2014,1,31,30490
2014,1,31,29658
2014,1,31,29244
2014,1,31,28086
2014,1,31,26308
2014,2,1,25059
2014,2,1,23950
2014,2,1,23390
2014,2,1,23284
2014,2,1,23007
2014,2,1,23212
2014,2,1,23673
2014,2,1,24275
2014,2,1,25573
2014,2,1,27064
2014,2,1,27928
2014,2,1,28330
2014,2,1,28093
2014,2,1,27903
2014,2,1,27657
2014,2,1,27262
2014,2,1,27762
2014,2,1,28810
2014,2,1,29916
2014,2,1,29506
2014,2,1,29066
2014,2,1,28372
2014,2,1,27474
2014,2,1,25965
2014,2,2,24835
2014,2,2,23613
2014,2,2,22987
2014,2,2,22520
2014,2,2,22609
2014,2,2,22604
2014,2,2,22968
2014,2,2,23396
2014,2,2,24206
2014,2,2,25645
2014,2,2,26558
2014,2,2,26757
2014,2,2,26665
2014,2,2,26597
2014,2,2,26222
2014,2,2,25993
2014,2,2,26290
2014,2,2,27487
2014,2,2,28770
2014,2,2,28855
2014,2,2,28317
2014,2,2,27843
2014,2,2,26852
2014,2,2,25328
2014,2,3,23936
2014,2,3,23057
2014,2,3,22298
2014,2,3,22243
2014,2,3,22326
2014,2,3,22655
2014,2,3,23782
2014,2,3,25737
2014,2,3,27193
2014,2,3,28383
2014,2,3,28815
2014,2,3,28855
2014,2,3,28546
2014,2,3,28130
2014,2,3,27902
2014,2,3,27728
2014,2,3,27870
2014,2,3,28369
2014,2,3,29727
2014,2,3,29558
2014,2,3,28887
2014,2,3,28241
2014,2,3,27300
2014,2,3,25558
2014,2,4,24142
2014,2,4,23070
2014,2,4,22346
2014,2,4,22297
2014,2,4,22021
2014,2,4,22567
2014,2,4,23604
2014,2,4,25765
2014,2,4,26853
2014,2,4,27979
2014,2,4,28110
2014,2,4,28201
2014,2,4,27496
2014,2,4,27263
2014,2,4,26978
2014,2,4,26813
2014,2,4,26829
2014,2,4,27579
2014,2,4,28908
2014,2,4,28796
2014,2,4,28338
2014,2,4,27635
2014,2,4,26612
2014,2,4,24885
2014,2,5,23553
2014,2,5,22425
2014,2,5,21967
2014,2,5,21715
2014,2,5,21984
2014,2,5,22166
2014,2,5,23216
2014,2,5,25326
2014,2,5,26646
2014,2,5,27391
2014,2,5,27503
2014,2,5,27409
2014,2,5,26950
2014,2,5,26659
2014,2,5,26521
2014,2,5,26390
2014,2,5,26312
2014,2,5,27053
2014,2,5,28560
2014,2,5,28446
2014,2,5,27862
2014,2,5,27375
2014,2,5,26368
2014,2,5,25047
2014,2,6,23524
2014,2,6,22461
2014,2,6,21762
2014,2,6,21883
2014,2,6,21964
2014,2,6,22085
2014,2,6,23275
2014,2,6,25333
2014,2,6,26634
2014,2,6,27453
2014,2,6,27662
2014,2,6,27571
2014,2,6,27254
2014,2,6,26950
2014,2,6,26801
2014,2,6,26694
2014,2,6,26788
2014,2,6,27388
2014,2,6,28510
2014,2,6,28387
2014,2,6,27949
2014,2,6,27508
2014,2,6,26678
2014,2,6,24914
2014,2,7,23505
2014,2,7,22571
2014,2,7,22108
2014,2,7,21847
2014,2,7,21943
2014,2,7,22208
2014,2,7,23078
2014,2,7,24999
2014,2,7,26233
2014,2,7,27154
2014,2,7,27347
2014,2,7,27600
2014,2,7,27244
2014,2,7,26945
2014,2,7,26765
2014,2,7,26542
2014,2,7,26735
2014,2,7,27092
2014,2,7,28269
2014,2,7,27875
2014,2,7,27243
2014,2,7,26694
2014,2,7,25990
2014,2,7,24395
2014,2,8,23081
2014,2,8,22098
2014,2,8,21411
2014,2,8,21172
2014,2,8,21108
2014,2,8,21328
2014,2,8,21710
2014,2,8,22309
2014,2,8,23476
2014,2,8,25027
2014,2,8,25465
2014,2,8,25828
2014,2,8,25537
2014,2,8,25526
2014,2,8,25335
2014,2,8,25146
2014,2,8,25396
2014,2,8,26063
2014,2,8,26870
2014,2,8,26651
2014,2,8,25912
2014,2,8,25279
2014,2,8,24585
2014,2,8,23056
2014,2,9,21994
2014,2,9,20841
2014,2,9,20279
2014,2,9,20018
2014,2,9,19815
2014,2,9,20075
2014,2,9,20296
2014,2,9,20609
2014,2,9,21174
2014,2,9,22542
2014,2,9,23121
2014,2,9,23443
2014,2,9,23346
2014,2,9,23315
2014,2,9,23106
2014,2,9,23129
2014,2,9,23648
2014,2,9,24151
2014,2,9,25474
2014,2,9,25578
2014,2,9,25328
2014,2,9,24724
2014,2,9,24020
2014,2,9,22521
2014,2,10,21187
2014,2,10,20260
2014,2,10,19721
2014,2,10,19392
2014,2,10,19472
2014,2,10,19802
2014,2,10,20805
2014,2,10,22759
2014,2,10,23943
2014,2,10,24918
2014,2,10,25453
2014,2,10,25549
2014,2,10,25443
2014,2,10,25368
2014,2,10,25498
2014,2,10,25540
2014,2,10,25495
2014,2,10,25723
2014,2,10,26838
2014,2,10,26575
2014,2,10,26086
2014,2,10,25454
2014,2,10,24549
2014,2,10,22847
2014,2,11,21463
2014,2,11,20502
2014,2,11,19977
2014,2,11,19796
2014,2,11,19779
2014,2,11,20239
2014,2,11,20892
2014,2,11,22765
2014,2,11,23830
2014,2,11,24813
2014,2,11,25104
2014,2,11,25203
2014,2,11,24917
2014,2,11,24762
2014,2,11,24723
2014,2,11,24717
2014,2,11,24822
2014,2,11,25364
2014,2,11,26510
2014,2,11,26296
2014,2,11,25760
2014,2,11,25193
2014,2,11,24185
2014,2,11,22633
2014,2,12,21354
2014,2,12,20328
2014,2,12,19881
2014,2,12,19664
2014,2,12,19681
2014,2,12,20037
2014,2,12,20990
2014,2,12,22597
2014,2,12,23565
2014,2,12,24446
2014,2,12,24602
2014,2,12,24731
2014,2,12,24327
2014,2,12,24274
2014,2,12,24186
2014,2,12,24046
2014,2,12,24099
2014,2,12,24820
2014,2,12,25942
2014,2,12,26012
2014,2,12,25418
2014,2,12,25038
2014,2,12,24123
2014,2,12,22353
2014,2,13,21161
2014,2,13,20179
2014,2,13,19505
2014,2,13,19466
2014,2,13,19444
2014,2,13,19653
2014,2,13,20644
2014,2,13,22164
2014,2,13,23263
2014,2,13,24296
2014,2,13,24574
2014,2,13,24602
2014,2,13,24366
2014,2,13,24295
2014,2,13,24343
2014,2,13,24264
2014,2,13,24477
2014,2,13,24610
2014,2,13,26000
2014,2,13,25817
2014,2,13,25343
2014,2,13,24890
2014,2,13,24050
2014,2,13,22267
2014,2,14,21176
2014,2,14,19991
2014,2,14,19383
2014,2,14,19181
2014,2,14,19265
2014,2,14,19657
2014,2,14,20491
2014,2,14,22152
2014,2,14,23044
2014,2,14,24041
2014,2,14,24466
2014,2,14,24495
2014,2,14,24113
2014,2,14,23983
2014,2,14,24207
2014,2,14,24052
2014,2,14,24378
2014,2,14,24761
2014,2,14,26012
2014,2,14,25846
2014,2,14,25226
2014,2,14,24521
2014,2,14,23927
2014,2,14,22391
2014,2,15,21194
2014,2,15,20032
2014,2,15,19359
2014,2,15,19216
2014,2,15,19177
2014,2,15,19199
2014,2,15,19608
2014,2,15,19973
2014,2,15,20794
2014,2,15,22046
2014,2,15,22681
2014,2,15,22912
2014,2,15,22844
2014,2,15,23003
2014,2,15,22888
2014,2,15,22746
2014,2,15,22809
2014,2,15,23219
2014,2,15,24429
2014,2,15,24515
2014,2,15,23956
2014,2,15,23730
2014,2,15,23179
2014,2,15,21748
2014,2,16,20616
2014,2,16,19801
2014,2,16,19152
2014,2,16,18761
2014,2,16,18840
2014,2,16,18865
2014,2,16,19078
2014,2,16,19626
2014,2,16,20241
2014,2,16,21518
2014,2,16,22305
2014,2,16,22545
2014,2,16,22644
2014,2,16,22592
2014,2,16,22437
2014,2,16,22624
2014,2,16,22843
2014,2,16,23309
2014,2,16,24725
2014,2,16,24689
2014,2,16,24405
2014,2,16,24091
2014,2,16,23346
2014,2,16,21635
2014,2,17,20548
2014,2,17,19715
2014,2,17,18990
2014,2,17,18891
2014,2,17,18917
2014,2,17,19103
2014,2,17,20149
2014,2,17,22211
2014,2,17,23308
2014,2,17,24448
2014,2,17,24955
2014,2,17,25044
2014,2,17,24730
2014,2,17,24437
2014,2,17,24549
2014,2,17,24439
2014,2,17,24322
2014,2,17,24340
2014,2,17,25786
2014,2,17,25906
2014,2,17,25433
2014,2,17,24691
2014,2,17,23952
2014,2,17,22294
2014,2,18,20930
2014,2,18,19948
2014,2,18,19310
2014,2,18,19138
2014,2,18,19142
2014,2,18,19459
2014,2,18,20478
2014,2,18,22185
2014,2,18,23424
2014,2,18,24229
2014,2,18,24471
2014,2,18,24323
2014,2,18,23958
2014,2,18,23753
2014,2,18,23800
2014,2,18,23535
2014,2,18,23569
2014,2,18,23702
2014,2,18,25501
2014,2,18,25717
2014,2,18,25171
2014,2,18,24667
2014,2,18,23826
2014,2,18,22404
2014,2,19,21064
2014,2,19,19916
2014,2,19,19351
2014,2,19,19294
2014,2,19,19418
2014,2,19,19532
2014,2,19,20488
2014,2,19,22200
2014,2,19,23088
2014,2,19,23904
2014,2,19,23987
2014,2,19,24072
2014,2,19,23844
2014,2,19,23714
2014,2,19,23729
2014,2,19,23749
2014,2,19,24117
2014,2,19,24444
2014,2,19,25663
2014,2,19,25574
2014,2,19,25183
2014,2,19,24777
2014,2,19,23873
2014,2,19,22053
2014,2,20,20817
2014,2,20,19719
2014,2,20,19314
2014,2,20,18997
2014,2,20,19007
2014,2,20,19506
2014,2,20,20356
2014,2,20,21984
2014,2,20,22867
2014,2,20,23915
2014,2,20,24299
2014,2,20,24298
2014,2,20,24261
2014,2,20,24188
2014,2,20,24081
2014,2,20,23782
2014,2,20,23757
2014,2,20,23764
2014,2,20,25070
2014,2,20,25343
2014,2,20,24734
2014,2,20,24302
2014,2,20,23502
2014,2,20,22009
2014,2,21,20877
2014,2,21,19553
2014,2,21,19148
2014,2,21,18784
2014,2,21,18792
2014,2,21,19219
2014,2,21,20125
2014,2,21,21794
2014,2,21,22474
2014,2,21,23449
2014,2,21,23317
2014,2,21,23381
2014,2,21,23177
2014,2,21,23062
2014,2,21,22990
2014,2,21,22975
2014,2,21,23002
2014,2,21,23203
2014,2,21,24766
2014,2,21,25208
2014,2,21,24407
2014,2,21,24030
2014,2,21,23165
2014,2,21,21725
2014,2,22,20850
2014,2,22,19677
2014,2,22,19062
2014,2,22,18715
2014,2,22,18705
2014,2,22,18758
2014,2,22,19225
2014,2,22,19620
2014,2,22,20495
2014,2,22,21746
2014,2,22,22422
2014,2,22,22777
2014,2,22,22740
2014,2,22,22497
2014,2,22,22452
2014,2,22,22485
2014,2,22,22488
2014,2,22,22750
2014,2,22,24539
2014,2,22,24564
2014,2,22,23999
2014,2,22,23561
2014,2,22,22737
2014,2,22,21632
2014,2,23,20545
2014,2,23,19307
2014,2,23,18724
2014,2,23,18461
2014,2,23,18375
2014,2,23,18446
2014,2,23,18862
2014,2,23,19155
2014,2,23,19847
2014,2,23,21037
2014,2,23,21743
2014,2,23,22172
2014,2,23,21988
2014,2,23,21801
2014,2,23,21646
2014,2,23,21554
2014,2,23,21912
2014,2,23,22482
2014,2,23,23843
2014,2,23,24287
2014,2,23,23813
2014,2,23,23746
2014,2,23,22670
2014,2,23,21460
2014,2,24,20098
2014,2,24,19324
2014,2,24,18809
2014,2,24,18498
2014,2,24,18516
2014,2,24,18866
2014,2,24,19976
2014,2,24,21786
2014,2,24,22977
2014,2,24,24029
2014,2,24,24466
2014,2,24,24703
2014,2,24,24416
2014,2,24,24535
2014,2,24,24635
2014,2,24,24363
2014,2,24,24554
2014,2,24,24644
2014,2,24,25641
2014,2,24,25916
2014,2,24,25262
2014,2,24,24775
2014,2,24,23859
2014,2,24,22164
2014,2,25,20998
2014,2,25,19975
2014,2,25,19242
2014,2,25,19258
2014,2,25,19234
2014,2,25,19587
2014,2,25,20520
2014,2,25,22213
2014,2,25,23686
2014,2,25,24809
2014,2,25,25109
2014,2,25,25181
2014,2,25,25067
2014,2,25,25008
2014,2,25,24998
2014,2,25,24980
2014,2,25,24944
2014,2,25,25119
2014,2,25,26271
2014,2,25,26238
2014,2,25,25877
2014,2,25,25223
2014,2,25,24189
2014,2,25,22508
2014,2,26,21310
2014,2,26,20190
2014,2,26,19402
2014,2,26,19312
2014,2,26,19385
2014,2,26,19738
2014,2,26,20608
2014,2,26,22550
2014,2,26,23778
2014,2,26,24878
2014,2,26,25066
2014,2,26,25257
2014,2,26,24931
2014,2,26,24794
2014,2,26,24928
2014,2,26,24920
2014,2,26,25054
2014,2,26,25031
2014,2,26,26013
2014,2,26,26249
2014,2,26,25776
2014,2,26,25318
2014,2,26,24359
2014,2,26,22803
2014,2,27,21362
2014,2,27,20038
2014,2,27,19599
2014,2,27,19382
2014,2,27,19455
2014,2,27,19690
2014,2,27,20478
2014,2,27,22278
2014,2,27,23560
2014,2,27,24490
2014,2,27,24989
2014,2,27,25091
2014,2,27,24848
2014,2,27,24789
2014,2,27,24799
2014,2,27,24873
2014,2,27,24630
2014,2,27,24834
2014,2,27,25949
2014,2,27,26268
2014,2,27,25759
2014,2,27,25183
2014,2,27,24332
2014,2,27,22557
2014,2,28,21387
2014,2,28,20266
2014,2,28,19461
2014,2,28,19322
2014,2,28,19218
2014,2,28,19551
2014,2,28,20455
2014,2,28,22148
2014,2,28,23113
2014,2,28,24229
2014,2,28,24394
2014,2,28,24739
2014,2,28,24322
2014,2,28,24093
2014,2,28,24172
2014,2,28,23964
2014,2,28,23911
2014,2,28,24074
2014,2,28,25308
2014,2,28,25590
2014,2,28,24979
2014,2,28,24536
2014,2,28,23692
2014,2,28,22281
2014,3,1,20894
2014,3,1,19707
2014,3,1,19179
2014,3,1,19012
2014,3,1,19140
2014,3,1,19215
2014,3,1,19618
2014,3,1,20102
2014,3,1,20996
2014,3,1,22159
2014,3,1,22929
2014,3,1,23237
2014,3,1,23232
2014,3,1,23171
2014,3,1,22984
2014,3,1,23087
2014,3,1,23246
2014,3,1,23817
2014,3,1,24714
2014,3,1,25049
2014,3,1,24411
2014,3,1,23867
2014,3,1,22924
2014,3,1,21794
2014,3,2,20405
2014,3,2,19432
2014,3,2,18715
2014,3,2,18405
2014,3,2,18393
2014,3,2,18290
2014,3,2,18729
2014,3,2,19020
2014,3,2,19668
2014,3,2,20987
2014,3,2,21793
2014,3,2,21924
2014,3,2,22160
2014,3,2,21969
2014,3,2,21801
2014,3,2,21840
2014,3,2,21950
2014,3,2,22566
2014,3,2,23798
2014,3,2,24328
2014,3,2,24024
